"category","sub_category","Measure Names","segment","region","ship_mode","Measure Values"
"Office Supplies","Appliances","discount","Consumer","Central","First Class",2.4000000000000004
"Office Supplies","Appliances","number_of_records","Consumer","Central","First Class",5
"Office Supplies","Appliances","profit","Consumer","Central","First Class",-27
"Office Supplies","Appliances","profit_ratio","Consumer","Central","First Class",-7.38
"Office Supplies","Appliances","quantity","Consumer","Central","First Class",18
"Office Supplies","Appliances","sales","Consumer","Central","First Class",169
"Office Supplies","Appliances","discount","Consumer","Central","Same Day",1.7000000000000002
"Office Supplies","Appliances","number_of_records","Consumer","Central","Same Day",3
"Office Supplies","Appliances","profit","Consumer","Central","Same Day",8
"Office Supplies","Appliances","profit_ratio","Consumer","Central","Same Day",-4.78
"Office Supplies","Appliances","quantity","Consumer","Central","Same Day",8
"Office Supplies","Appliances","sales","Consumer","Central","Same Day",683
"Office Supplies","Appliances","discount","Consumer","Central","Second Class",5.6000000000000005
"Office Supplies","Appliances","number_of_records","Consumer","Central","Second Class",10
"Office Supplies","Appliances","profit","Consumer","Central","Second Class",-1752
"Office Supplies","Appliances","profit_ratio","Consumer","Central","Second Class",-17.11
"Office Supplies","Appliances","quantity","Consumer","Central","Second Class",40
"Office Supplies","Appliances","sales","Consumer","Central","Second Class",763
"Office Supplies","Appliances","discount","Consumer","Central","Standard Class",22.900000000000002
"Office Supplies","Appliances","number_of_records","Consumer","Central","Standard Class",48
"Office Supplies","Appliances","profit","Consumer","Central","Standard Class",-2006
"Office Supplies","Appliances","profit_ratio","Consumer","Central","Standard Class",-64.29
"Office Supplies","Appliances","quantity","Consumer","Central","Standard Class",181
"Office Supplies","Appliances","sales","Consumer","Central","Standard Class",8203
"Office Supplies","Appliances","discount","Consumer","East","First Class",1.4000000000000001
"Office Supplies","Appliances","number_of_records","Consumer","East","First Class",18
"Office Supplies","Appliances","profit","Consumer","East","First Class",1115
"Office Supplies","Appliances","profit_ratio","Consumer","East","First Class",4.33
"Office Supplies","Appliances","quantity","Consumer","East","First Class",63
"Office Supplies","Appliances","sales","Consumer","East","First Class",5094
"Office Supplies","Appliances","discount","Consumer","East","Same Day",0.2
"Office Supplies","Appliances","number_of_records","Consumer","East","Same Day",4
"Office Supplies","Appliances","profit","Consumer","East","Same Day",622
"Office Supplies","Appliances","profit_ratio","Consumer","East","Same Day",1.03
"Office Supplies","Appliances","quantity","Consumer","East","Same Day",15
"Office Supplies","Appliances","sales","Consumer","East","Same Day",1956
"Office Supplies","Appliances","discount","Consumer","East","Second Class",0.6000000000000001
"Office Supplies","Appliances","number_of_records","Consumer","East","Second Class",9
"Office Supplies","Appliances","profit","Consumer","East","Second Class",1347
"Office Supplies","Appliances","profit_ratio","Consumer","East","Second Class",2.22
"Office Supplies","Appliances","quantity","Consumer","East","Second Class",43
"Office Supplies","Appliances","sales","Consumer","East","Second Class",5005
"Office Supplies","Appliances","discount","Consumer","East","Standard Class",2.8000000000000003
"Office Supplies","Appliances","number_of_records","Consumer","East","Standard Class",35
"Office Supplies","Appliances","profit","Consumer","East","Standard Class",1924
"Office Supplies","Appliances","profit_ratio","Consumer","East","Standard Class",7.98
"Office Supplies","Appliances","quantity","Consumer","East","Standard Class",124
"Office Supplies","Appliances","sales","Consumer","East","Standard Class",7338
"Office Supplies","Appliances","discount","Consumer","South","First Class",0.8
"Office Supplies","Appliances","number_of_records","Consumer","South","First Class",7
"Office Supplies","Appliances","profit","Consumer","South","First Class",258
"Office Supplies","Appliances","profit_ratio","Consumer","South","First Class",1.27
"Office Supplies","Appliances","quantity","Consumer","South","First Class",26
"Office Supplies","Appliances","sales","Consumer","South","First Class",1430
"Office Supplies","Appliances","discount","Consumer","South","Same Day",0
"Office Supplies","Appliances","number_of_records","Consumer","South","Same Day",1
"Office Supplies","Appliances","profit","Consumer","South","Same Day",5
"Office Supplies","Appliances","profit_ratio","Consumer","South","Same Day",0.27
"Office Supplies","Appliances","quantity","Consumer","South","Same Day",2
"Office Supplies","Appliances","sales","Consumer","South","Same Day",17
"Office Supplies","Appliances","discount","Consumer","South","Second Class",1.4000000000000001
"Office Supplies","Appliances","number_of_records","Consumer","South","Second Class",11
"Office Supplies","Appliances","profit","Consumer","South","Second Class",344
"Office Supplies","Appliances","profit_ratio","Consumer","South","Second Class",1.97
"Office Supplies","Appliances","quantity","Consumer","South","Second Class",40
"Office Supplies","Appliances","sales","Consumer","South","Second Class",2318
"Office Supplies","Appliances","discount","Consumer","South","Standard Class",3
"Office Supplies","Appliances","number_of_records","Consumer","South","Standard Class",27
"Office Supplies","Appliances","profit","Consumer","South","Standard Class",848
"Office Supplies","Appliances","profit_ratio","Consumer","South","Standard Class",5.22
"Office Supplies","Appliances","quantity","Consumer","South","Standard Class",110
"Office Supplies","Appliances","sales","Consumer","South","Standard Class",4521
"Office Supplies","Appliances","discount","Consumer","West","First Class",0.2
"Office Supplies","Appliances","number_of_records","Consumer","West","First Class",15
"Office Supplies","Appliances","profit","Consumer","West","First Class",973
"Office Supplies","Appliances","profit_ratio","Consumer","West","First Class",4.07
"Office Supplies","Appliances","quantity","Consumer","West","First Class",46
"Office Supplies","Appliances","sales","Consumer","West","First Class",3075
"Office Supplies","Appliances","discount","Consumer","West","Same Day",0
"Office Supplies","Appliances","number_of_records","Consumer","West","Same Day",4
"Office Supplies","Appliances","profit","Consumer","West","Same Day",171
"Office Supplies","Appliances","profit_ratio","Consumer","West","Same Day",1.27
"Office Supplies","Appliances","quantity","Consumer","West","Same Day",16
"Office Supplies","Appliances","sales","Consumer","West","Same Day",597
"Office Supplies","Appliances","discount","Consumer","West","Second Class",0
"Office Supplies","Appliances","number_of_records","Consumer","West","Second Class",9
"Office Supplies","Appliances","profit","Consumer","West","Second Class",766
"Office Supplies","Appliances","profit_ratio","Consumer","West","Second Class",2.59
"Office Supplies","Appliances","quantity","Consumer","West","Second Class",29
"Office Supplies","Appliances","sales","Consumer","West","Second Class",2675
"Office Supplies","Appliances","discount","Consumer","West","Standard Class",1.2000000000000002
"Office Supplies","Appliances","number_of_records","Consumer","West","Standard Class",38
"Office Supplies","Appliances","profit","Consumer","West","Standard Class",2384
"Office Supplies","Appliances","profit_ratio","Consumer","West","Standard Class",10.15
"Office Supplies","Appliances","quantity","Consumer","West","Standard Class",147
"Office Supplies","Appliances","sales","Consumer","West","Standard Class",8977
"Office Supplies","Appliances","discount","Corporate","Central","First Class",1.7000000000000002
"Office Supplies","Appliances","number_of_records","Corporate","Central","First Class",6
"Office Supplies","Appliances","profit","Corporate","Central","First Class",-172
"Office Supplies","Appliances","profit_ratio","Corporate","Central","First Class",-4.140000000000001
"Office Supplies","Appliances","quantity","Corporate","Central","First Class",28
"Office Supplies","Appliances","sales","Corporate","Central","First Class",376
"Office Supplies","Appliances","discount","Corporate","Central","Same Day",0.1
"Office Supplies","Appliances","number_of_records","Corporate","Central","Same Day",1
"Office Supplies","Appliances","profit","Corporate","Central","Same Day",47
"Office Supplies","Appliances","profit_ratio","Corporate","Central","Same Day",0.38
"Office Supplies","Appliances","quantity","Corporate","Central","Same Day",2
"Office Supplies","Appliances","sales","Corporate","Central","Same Day",124
"Office Supplies","Appliances","discount","Corporate","Central","Second Class",2.5
"Office Supplies","Appliances","number_of_records","Corporate","Central","Second Class",6
"Office Supplies","Appliances","profit","Corporate","Central","Second Class",703
"Office Supplies","Appliances","profit_ratio","Corporate","Central","Second Class",-7.01
"Office Supplies","Appliances","quantity","Corporate","Central","Second Class",23
"Office Supplies","Appliances","sales","Corporate","Central","Second Class",2513
"Office Supplies","Appliances","discount","Corporate","Central","Standard Class",12.4
"Office Supplies","Appliances","number_of_records","Corporate","Central","Standard Class",23
"Office Supplies","Appliances","profit","Corporate","Central","Standard Class",-1038
"Office Supplies","Appliances","profit_ratio","Corporate","Central","Standard Class",-35.93
"Office Supplies","Appliances","quantity","Corporate","Central","Standard Class",81
"Office Supplies","Appliances","sales","Corporate","Central","Standard Class",2211
"Office Supplies","Appliances","discount","Corporate","East","First Class",0.4
"Office Supplies","Appliances","number_of_records","Corporate","East","First Class",6
"Office Supplies","Appliances","profit","Corporate","East","First Class",181
"Office Supplies","Appliances","profit_ratio","Corporate","East","First Class",1.59
"Office Supplies","Appliances","quantity","Corporate","East","First Class",21
"Office Supplies","Appliances","sales","Corporate","East","First Class",627
"Office Supplies","Appliances","discount","Corporate","East","Same Day",0.4
"Office Supplies","Appliances","number_of_records","Corporate","East","Same Day",2
"Office Supplies","Appliances","profit","Corporate","East","Same Day",84
"Office Supplies","Appliances","profit_ratio","Corporate","East","Same Day",0.14
"Office Supplies","Appliances","quantity","Corporate","East","Same Day",10
